address,city,state,datetime,numrounds,shotspotterflexid,lat,long
2215 E CLAY,Fresno,CA,07/22/2018 01:16:11,2,45369,36.7565276901,-119.785112303
84 E OLIVE,Fresno,CA,07/22/2018 00:23:23,4,45367,36.7574498436,-119.810954618
5033 E MONTECITO,Fresno,CA,07/22/2018 01:42:38,4,33988,36.7340550584,-119.725775574
933 W YALE,Fresno,CA,07/23/2018 04:09:06,1,18569,36.7700537580,-119.822971397
309 W EDEN,Fresno,CA,07/23/2018 23:32:16,1,29984,36.7250292835,-119.815693379
310 W DAKOTA,Fresno,CA,07/23/2018 01:26:55,2,18559,36.7867713118,-119.814789454
218 W SHIELDS,Fresno,CA,07/24/2018 00:44:22,1,18627,36.7797812265,-119.815260204
213 E STROTHER,Fresno,CA,07/25/2018 03:42:35,4,30037,36.7264789445,-119.809804607
4141 E BELMONT,Fresno,CA,07/27/2018 22:41:43,1,34391,36.7509668275,-119.755885898
3405 E TULARE,Fresno,CA,07/28/2018 23:00:22,11,45656,36.7432803460,-119.766962864
3883 N FRUIT,Fresno,CA,07/29/2018 21:45:53,1,18973,36.7877388440,-119.817525194
2726 S TUPMAN,Fresno,CA,07/29/2018 00:41:21,5,30417,36.7023551989,-119.796431487
3339 E TYLER,Fresno,CA,07/30/2018 00:59:27,2,45722,36.7556023901,-119.768084785
317 N ECHO,Fresno,CA,07/31/2018 19:23:20,2,45768,36.7475508060,-119.804545875
370 N BLACKSTONE,Fresno,CA,07/31/2018 13:45:03,7,45759,36.7482385680,-119.790192471
1026 MARIPOSA,Fresno,CA,08/01/2018 11:15:04,8,30649,36.7279659694,-119.800335905
723 E NEVADA,Fresno,CA,08/01/2018 21:40:34,1,45802,36.7459491275,-119.802657477
1203 W BROWN,Fresno,CA,08/03/2018 17:54:47,5,19265,36.7746272866,-119.825558696
3793 N HUGHES,Fresno,CA,08/03/2018 00:23:54,9,19222,36.7863506548,-119.836102754
4512 E MONO,Fresno,CA,08/03/2018 00:06:48,1,34744,36.7367336625,-119.749918553
1225 W DAKOTA,Fresno,CA,08/03/2018 16:04:19,1,19263,36.7850509995,-119.826110183
1128 INYO,Fresno,CA,08/03/2018 03:05:19,1,30776,36.7256001079,-119.796705506
726 N FULTON,Fresno,CA,08/03/2018 02:59:58,1,45822,36.7528192359,-119.799702308
4785 E HUNTINGTON,Fresno,CA,08/04/2018 16:46:23,2,34817,36.7396231922,-119.737118874
625 N FOURTH,Fresno,CA,08/04/2018 15:08:13,4,45871,36.7523638273,-119.767162364
2443 W DAYTON,Fresno,CA,08/04/2018 02:25:59,3,19309,36.7824918010,-119.839833349
1107 E BYRD,Fresno,CA,08/04/2018 20:24:23,1,30928,36.7096865758,-119.797345610
838 E LANSING,Fresno,CA,08/05/2018 17:52:02,1,6423,36.7875203004,-119.799761300
1710 N BLACKSTONE,Fresno,CA,08/05/2018 03:24:05,3,6412,36.7659502466,-119.789565177
408 N SIERRA VISTA,Fresno,CA,08/05/2018 15:14:38,1,34854,36.7488299402,-119.740735239
2290 S LOTUS,Fresno,CA,08/05/2018 04:30:08,4,30943,36.7180136282,-119.787477084
2672 S TUPMAN,Fresno,CA,08/05/2018 15:35:28,1,30963,36.7042595409,-119.796591616
3190 E TULARE,Fresno,CA,08/06/2018 12:45:35,1,45924,36.7431717487,-119.770503904
220 E OLIVE,Fresno,CA,08/06/2018 05:08:36,1,45916,36.7577290693,-119.809214796
304 N CLARK,Fresno,CA,08/07/2018 05:30:29,1,45957,36.7468596907,-119.785963714
1218 CALAVERAS,Fresno,CA,08/08/2018 21:04:05,1,31171,36.7343229459,-119.804099724
454 N EFFIE,Fresno,CA,08/08/2018 23:16:10,1,46015,36.7498308611,-119.788055024
444 S DEARING,Fresno,CA,08/08/2018 05:48:41,13,34992,36.7388412175,-119.738088663
325 S CALLISCH,Fresno,CA,08/10/2018 21:44:29,1,46056,36.7402866910,-119.775051790
4526 E HUNTINGTON,Fresno,CA,08/10/2018 20:20:10,1,35125,36.7394521448,-119.748789090
2272 E LEWIS,Fresno,CA,08/11/2018 22:38:03,12,46095,36.7544175544,-119.783785053
1146 W DAYTON,Fresno,CA,08/12/2018 19:54:35,1,19965,36.7830098980,-119.825320415
4718 E EL MONTE,Fresno,CA,08/12/2018 03:43:12,5,35219,36.7349447258,-119.740074350
822 S TRINITY,Fresno,CA,08/12/2018 05:27:30,1,31471,36.7345825402,-119.808600639
2984 E NEVADA,Fresno,CA,08/13/2018 22:21:48,4,46168,36.7457008546,-119.774789596
5 E HAWES,Fresno,CA,08/13/2018 19:14:27,1,31589,36.7276212103,-119.812903151
1244 E FEDORA,Fresno,CA,08/13/2018 01:15:44,2,6669,36.7832334497,-119.795235285
